respondent_id,date_created,date_modified,company-type,company-activity,company-years,position,seniority,founder,experience,main-programming-language,contract-type,workmode,work-time,currency,income-in-currency,extra-income-in-currency,stocks,stock-type,max-title,english-level,city
12870571875,08/05/2021 10:29:46 AM,08/05/2021 10:48:42 AM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,130950000,0,0,No,Tecnólogo,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Cali
12870387464,08/05/2021 8:33:42 AM,08/05/2021 10:04:18 AM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,3 - 5 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,43200000,3000000,4000000,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Bogotá
12870366203,08/05/2021 9:15:28 AM,08/05/2021 9:27:16 AM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",30,Pesos,7200000,0,0,No,Bachiller,Básico (puede leer documentación y código en inglés),Sincelejo
12870112004,08/05/2021 7:32:43 AM,08/05/2021 7:42:50 AM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",50,Pesos,11000000,20000000,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Bogotá
12868754898,08/04/2021 5:32:21 PM,08/04/2021 10:55:48 PM,Empresa Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,Python,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",50,Pesos,96000000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Cali
12869217814,08/04/2021 9:51:59 PM,08/04/2021 10:00:38 PM,Empresa Colombiana con mercado EEUU,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Backend Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,37000000,1200000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Otro
12869212369,08/04/2021 9:46:56 PM,08/04/2021 9:57:53 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,4500000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12869168039,08/04/2021 9:07:27 PM,08/04/2021 9:26:57 PM,Empresa Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Otro,Junior (Principiante),No,Menos de 1 año,"Ninguno, porque soy mánager 😭",Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,120000000,10000000,20000000,Sí - stock options,Bachiller,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
12869063721,08/04/2021 7:23:36 PM,08/04/2021 8:15:07 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Senior (Avanzado),No,10 - 15 años,Java,Contrato a término fijo,Presencial (ocupa más del 60% de su tiempo en una oficina),42,Pesos,100000000,0,0,No,Maestría,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12868953768,08/04/2021 6:58:25 PM,08/04/2021 7:38:32 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Otro,Mid (intermedio),No,3 - 5 años,PHP,Otro,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,66000000,0,0,No,Bachiller,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Cúcuta
12868922885,08/04/2021 6:44:41 PM,08/04/2021 6:57:31 PM,Empresa extranjera,Otro,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,Java,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,168000000,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12868803086,08/04/2021 5:53:13 PM,08/04/2021 6:26:19 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,PowerShell,Contrato a término indefinido,Presencial (ocupa más del 60% de su tiempo en una oficina),60,Pesos,156000000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Bogotá
12868760364,08/04/2021 5:35:10 PM,08/04/2021 5:57:42 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,10 - 15 años,TypeScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",35,Pesos,81600000,0,2000000,Sí - stock options,Maestría,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12868733555,08/04/2021 5:22:17 PM,08/04/2021 5:35:46 PM,Empresa extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,JavaScript,Contratista internacional,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",30,Dólares,250000,25000,300000,Sí - dividendos,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12868687557,08/04/2021 5:00:34 PM,08/04/2021 5:20:50 PM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Frontend Developer/ Engineer,Junior (Principiante),No,2+ años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",50,Pesos,20400000,1700000,0,No,Técnico,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12868700823,08/04/2021 3:06:46 PM,08/04/2021 5:18:52 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,68400000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12868633934,08/04/2021 1:48:00 PM,08/04/2021 4:58:44 PM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Analyst / Analista,Senior (Avanzado),No,5 - 10 años,Python,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,102000000,4000000,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Bogotá
12868620652,08/04/2021 4:28:29 PM,08/04/2021 4:46:32 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,2+ años,Ruby,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,56400000,56400000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Barranquilla
12868624161,08/04/2021 4:24:02 PM,08/04/2021 4:37:17 PM,Empresa Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,CTO (Chief Technical Officer),Senior (Avanzado),Sí,Más de 15 años,Python,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,100000000,25000000,0,Sí - dividendos,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12868558731,08/04/2021 3:51:14 PM,08/04/2021 4:26:07 PM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,38400000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12868586696,08/04/2021 4:10:27 PM,08/04/2021 4:25:00 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Otro,Senior (Avanzado),No,5 - 10 años,Java,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",45,Pesos,66000000,14400000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12868592259,08/04/2021 4:14:13 PM,08/04/2021 4:24:38 PM,Empresa Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,Go,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",60,Pesos,24000000,12000000,0,No,Especialista,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12868574045,08/04/2021 4:04:56 PM,08/04/2021 4:15:02 PM,Empresa Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Python,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",48,Pesos,72000000,0,0,No,Bachiller,Básico (puede leer documentación y código en inglés),Manizales
12868537893,08/04/2021 3:46:43 PM,08/04/2021 4:05:00 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",35,Pesos,84000,24000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Cúcuta
12868547937,08/04/2021 3:52:20 PM,08/04/2021 4:01:26 PM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Software Engineer,Mid (intermedio),No,Menos de 1 año,TypeScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,24000000,1200000,0,No,Bachiller,Básico (puede leer documentación y código en inglés),Medellín
12868534137,08/04/2021 3:45:50 PM,08/04/2021 3:58:22 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,JavaScript,Contratista internacional,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Dólares,84000,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Itagüí
12868489604,08/04/2021 2:46:00 PM,08/04/2021 3:46:18 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,48000000,0,0,No,Bachiller,Básico (puede leer documentación y código en inglés),Otro
12868490563,08/04/2021 3:24:50 PM,08/04/2021 3:38:16 PM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Architect / Arquitecto de software,Mid (intermedio),No,10 - 15 años,Otro,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",45,Pesos,156000000,6000000,0,No,Maestría,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12868497132,08/04/2021 3:28:07 PM,08/04/2021 3:36:37 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Ruby,Contratista internacional,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",35,Dólares,46200,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Barranquilla
12868468811,08/04/2021 3:13:51 PM,08/04/2021 3:33:54 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",42,Pesos,36000000,0,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Cúcuta
12868443104,08/04/2021 3:01:48 PM,08/04/2021 3:18:23 PM,Soy independiente (freelance),"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Software Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contratista internacional,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Dólares,48000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bucaramanga
12868430330,08/04/2021 2:57:11 PM,08/04/2021 3:07:11 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,78000000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Cúcuta
12868393464,08/04/2021 2:40:24 PM,08/04/2021 3:04:48 PM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,10 - 15 años,JavaScript,Contratista internacional,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",30,Dólares,85200,0,25527,Sí - stock options,Tecnólogo,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Otro
12868405903,08/04/2021 2:46:17 PM,08/04/2021 2:54:45 PM,Empresa Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,192000000,40000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12868384533,08/04/2021 2:34:36 PM,08/04/2021 2:50:47 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Junior (Principiante),No,Menos de 1 año,C#,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,18000000,0,0,No,Técnico,Básico (puede leer documentación y código en inglés),Cúcuta
12868390542,08/04/2021 2:35:01 PM,08/04/2021 2:48:26 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,10 - 15 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,108000000,0,0,No,Bachiller,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12868375459,08/04/2021 2:31:57 PM,08/04/2021 2:46:16 PM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,TypeScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,72000000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12868371141,08/04/2021 2:29:44 PM,08/04/2021 2:38:27 PM,Empresa Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,Java,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,21960000,0,0,No,Técnico,Básico (puede leer documentación y código en inglés),Cúcuta
12868351998,08/04/2021 2:21:03 PM,08/04/2021 2:34:25 PM,Empresa Colombiana con mercado Colombiano,Otro,5 - 10,Developer/ Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,20400000,3600000,0,No,Técnico,Básico (puede leer documentación y código en inglés),Cúcuta
12868351842,08/04/2021 2:21:00 PM,08/04/2021 2:32:10 PM,Empresa Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Analyst / Analista,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término fijo,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,26400000,0,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Cali
12868326636,08/04/2021 2:06:57 PM,08/04/2021 2:29:34 PM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Otro,Junior (Principiante),No,1+ año,C#,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",48,Pesos,21840000,0,0,No,Técnico,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Cartagena
12868336204,08/04/2021 2:14:08 PM,08/04/2021 2:26:21 PM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Software Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contratista internacional,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Dólares,70000,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Otro
12868328702,08/04/2021 2:10:44 PM,08/04/2021 2:20:49 PM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,1+ año,C#,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",45,Pesos,21600000,2400000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12868308503,08/04/2021 1:55:04 PM,08/04/2021 2:17:10 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,4500000,2500000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Bogotá
12868311520,08/04/2021 2:03:01 PM,08/04/2021 2:15:52 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contratista internacional,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",50,Dólares,50400,0,0,No,Bachiller,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Cúcuta
12868295841,08/04/2021 1:56:08 PM,08/04/2021 2:11:54 PM,Empresa Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Frontend Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",48,Pesos,24000000,200000,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Medellín
12868298294,08/04/2021 1:57:39 PM,08/04/2021 2:10:20 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,72000000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12868295485,08/04/2021 1:55:50 PM,08/04/2021 2:06:53 PM,Empresa Colombiana con mercado Colombiano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Menos de 1,Frontend Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",35,Pesos,64800000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Bogotá
12868281643,08/04/2021 1:48:45 PM,08/04/2021 2:06:45 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Java,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,49200000,4800,0,No,Técnico,Básico (puede leer documentación y código en inglés),Medellín
12868299695,08/04/2021 1:57:59 PM,08/04/2021 2:06:00 PM,Empresa Colombiana con mercado EEUU,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,76000000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12868294287,08/04/2021 1:55:34 PM,08/04/2021 2:04:57 PM,Empresa Colombiana con mercado EEUU,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,10000000,0,0,No,Tecnólogo,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12868265992,08/04/2021 1:43:05 PM,08/04/2021 1:55:46 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,96000000,0,8000000,No,Tecnólogo,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12868261326,08/04/2021 1:40:48 PM,08/04/2021 1:53:31 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,5 - 10 años,PHP,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,80400000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Otro
12868214149,08/04/2021 1:19:48 PM,08/04/2021 1:46:35 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Web Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término fijo,Presencial (ocupa más del 60% de su tiempo en una oficina),47,Pesos,26400000,0,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Cali
12868220342,08/04/2021 1:22:37 PM,08/04/2021 1:35:41 PM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Otro,Otro,No,Más de 15 años,Java,Contrato a término indefinido,Presencial (ocupa más del 60% de su tiempo en una oficina),60,Pesos,480000000,0,160000000,Sí - stock options,Especialista,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
12867952649,08/04/2021 11:18:21 AM,08/04/2021 1:35:32 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",35,Dólares,46000,0,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
12868207365,08/04/2021 1:16:42 PM,08/04/2021 1:33:10 PM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,TypeScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,60000000,5000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Cali
12868117382,08/04/2021 12:32:49 PM,08/04/2021 1:31:20 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,TypeScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,84000000,5200000,0,Sí - stock options,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá
12868193272,08/04/2021 1:10:18 PM,08/04/2021 1:22:35 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Analyst / Analista,Junior (Principiante),No,1+ año,Python,Contrato a término fijo,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,30000000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12868134299,08/04/2021 12:45:50 PM,08/04/2021 1:00:51 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,205000000,0,0,No,Bachiller,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12868116192,08/04/2021 12:38:42 PM,08/04/2021 12:49:04 PM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Dólares,24000,0,0,Sí - stock options,Maestría,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Bogotá
