respondent_id,date_created,date_modified,company-type,company-activity,company-years,position,seniority,founder,experience,main-programming-language,contract-type,workmode,work-time,currency,income-in-currency,extra-income-in-currency,stocks,stock-type,max-title,english-level,city,min-experience,max-experience
12920209796,08/26/2021 9:09:39 AM,08/26/2021 9:22:34 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,158400000.0,0,0,No,3,3,Medellín,5,9
12920185373,08/26/2021 9:00:42 AM,08/26/2021 9:10:23 AM,Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Otro,Senior (Avanzado),No,10 - 15 años,Java,Contrato a término indefinido,Remoto,40,Pesos,80000000.0,14000000,0,No,4,2,Bogotá,10,14
12920134914,08/26/2021 8:40:16 AM,08/26/2021 8:48:19 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,CTO (Chief Technical Officer),Senior (Avanzado),No,10 - 15 años,Python,Otro,Remoto,40,Pesos,66000000.0,12000000,0,No,4,3,Barranquilla,10,14
12920134778,08/26/2021 8:40:28 AM,08/26/2021 8:47:19 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Java,Contrato a término indefinido,Remoto,40,Pesos,60000000.0,1200000,0,No,4,2,Barranquilla,5,9
12920076018,08/26/2021 8:13:47 AM,08/26/2021 8:27:06 AM,Soy independiente (freelance),Consultoría y servicios de desarrollo de software a la medida,Soy independiente,Otro,Senior (Avanzado),No,10 - 15 años,C#,Contrato a término indefinido,Remoto,40,Pesos,170000000.0,0,0,No,6,3,Manizales,10,14
12919842979,08/26/2021 6:20:14 AM,08/26/2021 6:32:58 AM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Engineer,Mid (intermedio),No,3 - 5 años,Java,Contrato a término indefinido,Remoto,40,Pesos,69000000.0,16000000,0,No,5,2,Medellín,3,4
12919753568,08/26/2021 5:25:22 AM,08/26/2021 5:32:09 AM,Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,5 - 10 años,Python,Contrato a término indefinido,Remoto,45,Pesos,132000000.0,0,9000,Sí - stock options,4,3,Bogotá,5,9
12919318732,08/26/2021 12:22:57 AM,08/26/2021 12:40:28 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Architect / Arquitecto de software,Junior (Principiante),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,33600000.0,0,0,No,3,1,Otro,2,2
12919310235,08/26/2021 12:12:35 AM,08/26/2021 12:25:02 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,5 - 10 años,SQL,Contrato a término indefinido,Remoto,45,Pesos,87600000.0,0,0,No,4,2,Medellín,5,9
12919210442,08/25/2021 10:53:35 PM,08/25/2021 11:04:45 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Menos de 1,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,C#,Contrato a término indefinido,Remoto,48,Pesos,166800000.0,27200000,0,No,4,2,Bello,5,9
12919204832,08/25/2021 10:37:47 PM,08/25/2021 11:00:08 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,2+ años,C#,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Presencial,40,Pesos,1900000.0,210000,0,No,3,1,Manizales,2,2
12919182772,08/25/2021 10:29:43 PM,08/25/2021 10:42:42 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,26376000.0,0,0,No,4,1,Bogotá,0,0
12919084333,08/25/2021 9:17:46 PM,08/25/2021 9:31:22 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,Java,Contrato a término indefinido,Flexible,40,Pesos,84000000.0,2000000,0,No,5,3,Manizales,10,14
12919076354,08/25/2021 9:09:56 PM,08/25/2021 9:30:34 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,Java,Contrato a término indefinido,Remoto,45,Pesos,62400000.0,0,0,No,6,1,Manizales,5,9
12919077422,08/25/2021 9:13:41 PM,08/25/2021 9:19:49 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Python,Contrato a término fijo,Remoto,36,Pesos,42000000.0,0,0,Sí - stock options,4,2,Barranquilla,3,4
12919056354,08/25/2021 8:59:57 PM,08/25/2021 9:16:11 PM,Colombiana con mercado latinoamericano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Otro,Otro,No,10 - 15 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,204000000.0,6000000,15000,Sí - stock options,4,3,Manizales,10,14
12919054754,08/25/2021 8:58:51 PM,08/25/2021 9:12:25 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Menos de 1,Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,TypeScript,Contratista internacional,Remoto,40,Dólares,60000.0,0,0,Sí - stock options,4,2,Medellín,15,15
12919055805,08/25/2021 8:59:18 PM,08/25/2021 9:10:27 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,80000000.0,0,0,No,4,3,Otro,2,2
12919054376,08/25/2021 8:58:58 PM,08/25/2021 9:10:05 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Mobile Developer,Senior (Avanzado),No,5 - 10 años,Swift,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,45,Pesos,42500000.0,18000000,0,No,4,2,Manizales,5,9
12919027463,08/25/2021 8:40:40 PM,08/25/2021 9:00:14 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Mobile Developer,Mid (intermedio),No,5 - 10 años,Swift,Contrato a término indefinido,Remoto,40,Pesos,216000000.0,0,0,No,4,2,Barranquilla,5,9
12919035367,08/25/2021 8:46:17 PM,08/25/2021 8:56:01 PM,Extranjera,Otro,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,C#,Contrato a término indefinido,Remoto,42,Pesos,120000000.0,25000000,0,No,3,2,Bello,5,9
12919024957,08/25/2021 8:38:41 PM,08/25/2021 8:49:35 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Backend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,Java,Contrato a término indefinido,Remoto,40,Pesos,280000000.0,0,0,No,5,2,Medellín,10,14
12918993573,08/25/2021 8:18:52 PM,08/25/2021 8:32:20 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,PHP,Contrato a término fijo,Remoto,40,Pesos,27600000.0,0,0,No,4,1,Bogotá,0,0
12918982993,08/25/2021 8:13:03 PM,08/25/2021 8:30:39 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término indefinido,Presencial,40,Pesos,84000000.0,0,0,No,3,2,Medellín,5,9
12918802441,08/25/2021 6:38:01 PM,08/25/2021 8:30:18 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,2500000.0,400000,0,No,4,2,Medellín,2,2
12918971245,08/25/2021 8:05:34 PM,08/25/2021 8:21:14 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Ruby,Contrato a término indefinido,Remoto,40,Pesos,36000000.0,0,0,No,3,2,Buenaventura,2,2
12918942010,08/25/2021 7:49:30 PM,08/25/2021 8:03:39 PM,Colombiana con mercado Colombiano,Otro,2 - 5,CTO (Chief Technical Officer),Senior (Avanzado),No,10 - 15 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,8500000.0,8000000,5500000,No,4,2,Cúcuta,10,14
12918932077,08/25/2021 7:42:47 PM,08/25/2021 7:55:23 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Frontend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,TypeScript,Contrato a término indefinido,Remoto,40,Dólares,72000.0,2000,16000,Sí - stock options,4,3,Medellín,10,14
12918926409,08/25/2021 7:40:08 PM,08/25/2021 7:48:08 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Java,Contrato a término indefinido,Remoto,45,Pesos,58800000.0,0,0,No,4,2,Otro,2,2
12918919682,08/25/2021 7:36:39 PM,08/25/2021 7:44:06 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,91200000.0,10000000,0,Sí - stock options,5,3,Medellín,5,9
12918875864,08/25/2021 7:12:53 PM,08/25/2021 7:25:44 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Flexible,45,Pesos,110000000.0,0,0,Sí - stock options,4,1,Itagüí,5,9
12918875250,08/25/2021 7:12:45 PM,08/25/2021 7:20:28 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Frontend Developer/ Engineer,Student (estudiante),No,1+ año,JavaScript,Contrato a término indefinido,Remoto,36,Pesos,36000000.0,0,1600000,No,1,1,Medellín,1,1
12918863470,08/25/2021 7:06:52 PM,08/25/2021 7:16:16 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,TypeScript,Contrato a término indefinido,Remoto,45,Pesos,168000000.0,0,0,No,1,2,Otro,10,14
12918829956,08/25/2021 6:51:00 PM,08/25/2021 7:11:56 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Menos de 1,Full Stack Developer/ Engineer,Senior (Avanzado),Sí,5 - 10 años,Python,Contratista internacional,Remoto,40,Dólares,90000.0,0,0,Sí - stock options,1,3,Medellín,5,9
12918839649,08/25/2021 6:38:45 PM,08/25/2021 7:07:36 PM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término fijo,Remoto,48,Pesos,24000000.0,1200000,0,No,4,3,Medellín,3,4
12918820450,08/25/2021 6:46:21 PM,08/25/2021 6:58:26 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Mid (intermedio),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,36,Pesos,42000000.0,0,0,No,1,3,Medellín,2,2
12918815604,08/25/2021 6:42:29 PM,08/25/2021 6:50:49 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contratista internacional,Remoto,40,Dólares,34800.0,0,0,No,2,2,Medellín,5,9
12918802805,08/25/2021 6:38:15 PM,08/25/2021 6:47:56 PM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Frontend Developer/ Engineer,Mid (intermedio),No,1+ año,JavaScript,Contrato a término indefinido,Remoto,38,Pesos,36000000.0,3600000,0,No,1,2,Medellín,1,1
12918790365,08/25/2021 6:32:37 PM,08/25/2021 6:46:12 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Senior (Avanzado),Sí,5 - 10 años,C#,Contrato a término indefinido,Presencial,52,Pesos,15600000.0,12000,19000000,No,4,1,Bogotá,5,9
12918792795,08/25/2021 6:33:34 PM,08/25/2021 6:43:49 PM,Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Java,Contrato a término indefinido,Flexible,50,Pesos,60000000.0,0,0,No,3,1,Medellín,3,4
12918742376,08/25/2021 6:12:35 PM,08/25/2021 6:20:40 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Mid (intermedio),No,3 - 5 años,PHP,Otro,Remoto,60,Pesos,6200000.0,0,0,No,5,2,Manizales,3,4
12918705917,08/25/2021 5:58:35 PM,08/25/2021 6:06:45 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Senior (Avanzado),No,3 - 5 años,C#,Contrato a término indefinido,Remoto,40,Pesos,40000000.0,0,0,No,4,1,Otro,3,4
12918640919,08/25/2021 5:30:29 PM,08/25/2021 5:50:40 PM,Colombiana con mercado global,Otro,1,Developer/ Engineer,Junior (Principiante),No,3 - 5 años,C#,Contrato a término indefinido,Remoto,45,Pesos,30000000.0,0,0,No,6,1,Manizales,3,4
12918647763,08/25/2021 5:33:15 PM,08/25/2021 5:50:39 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Otro,Senior (Avanzado),No,10 - 15 años,JavaScript,Contrato a término indefinido,Remoto,8,Pesos,144000000.0,24000000,0,No,6,2,Popayán,10,14
12918665266,08/25/2021 5:41:07 PM,08/25/2021 5:50:01 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)","Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Developer/ Engineer,Mid (intermedio),No,5 - 10 años,"Mánager",Contrato a término fijo,Presencial,48,Pesos,66000000.0,10000000,0,No,6,1,Manizales,5,9
12918640286,08/25/2021 5:30:07 PM,08/25/2021 5:37:19 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Frontend Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término fijo,Flexible,45,Pesos,18000000.0,0,0,No,3,2,Medellín,1,1
12918636647,08/25/2021 5:28:09 PM,08/25/2021 5:35:50 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Go,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,45,Pesos,9000000.0,0,0,No,1,1,Medellín,5,9
12918622630,08/25/2021 5:21:14 PM,08/25/2021 5:29:30 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Python,Contrato a término indefinido,Remoto,8,Pesos,2500000.0,0,0,No,4,2,Neiva,3,4
12918349145,08/25/2021 3:07:20 PM,08/25/2021 5:18:46 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,DevOps / Ingeniero de Infraestructura,Mid (intermedio),No,3 - 5 años,Python,Contrato a término indefinido,Flexible,40,Pesos,38400000.0,0,0,No,4,2,Otro,3,4
12918567136,08/25/2021 4:56:13 PM,08/25/2021 5:07:35 PM,Extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Python,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,42000000.0,0,0,No,5,3,Otro,3,4
12918551047,08/25/2021 4:47:49 PM,08/25/2021 5:00:53 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término indefinido,Presencial,45,Pesos,19200000.0,0,0,No,3,1,Manizales,1,1
12918528413,08/25/2021 4:36:56 PM,08/25/2021 4:46:21 PM,Colombiana con mercado Colombiano,Otro,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,62400000.0,0,0,No,4,2,Bogotá,3,4
12918512041,08/25/2021 4:28:58 PM,08/25/2021 4:40:26 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,QA / Tester Engineer,Senior (Avanzado),No,10 - 15 años,"Mánager","Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,84000000.0,0,0,No,5,2,Bogotá,10,14
12918508982,08/25/2021 4:27:33 PM,08/25/2021 4:39:38 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Flexible,48,Pesos,108000000.0,9000000,0,No,1,2,Medellín,5,9
12918490552,08/25/2021 4:18:40 PM,08/25/2021 4:32:31 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Software Engineer,Senior (Avanzado),Sí,5 - 10 años,JavaScript,Contratista internacional,Remoto,40,Dólares,24000.0,0,0,No,5,3,Bogotá,5,9
12918466207,08/25/2021 3:51:25 PM,08/25/2021 4:26:12 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Analyst / Analista,Mid (intermedio),No,10 - 15 años,PHP,Contrato a término indefinido,Remoto,48,Pesos,2100000.0,0,0,No,4,1,Pereira,10,14
12918487249,08/25/2021 4:17:07 PM,08/25/2021 4:25:57 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Mid (intermedio),Sí,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,45,Pesos,3000000.0,0,0,No,4,1,Bogotá,5,9
12918359719,08/25/2021 3:14:02 PM,08/25/2021 3:25:26 PM,Extranjera,Otro,5 - 10,CTO (Chief Technical Officer),Senior (Avanzado),No,10 - 15 años,Ruby,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,132000000.0,22000,0,Sí - stock options,4,3,Manizales,10,14
12918346466,08/25/2021 3:08:49 PM,08/25/2021 3:20:42 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Engineer,Mid (intermedio),No,3 - 5 años,PHP,Contrato a término fijo,Presencial,40,Pesos,25200000.0,0,0,No,4,1,Armenia,3,4
12918330719,08/25/2021 3:01:54 PM,08/25/2021 3:10:21 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Junior (Principiante),No,2+ años,C#,Contrato a término fijo,Remoto,48,Pesos,24000000.0,0,0,No,3,1,Medellín,2,2
12918286032,08/25/2021 2:17:46 PM,08/25/2021 3:07:28 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contratista internacional,Remoto,40,Dólares,26400.0,0,0,No,4,2,Armenia,3,4
12918315743,08/25/2021 2:55:52 PM,08/25/2021 3:03:42 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Architect / Arquitecto de software,Mid (intermedio),No,2+ años,Java,Contrato a término indefinido,Remoto,48,Pesos,42000000.0,0,0,No,4,1,Manizales,2,2
12918311588,08/25/2021 2:54:15 PM,08/25/2021 3:03:41 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,98280000.0,13600000,0,No,4,3,Cali,3,4
12918304734,08/25/2021 2:51:11 PM,08/25/2021 2:58:05 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Flexible,40,Pesos,54000000.0,0,0,Sí - stock options,4,3,Medellín,3,4
12918283569,08/25/2021 2:42:03 PM,08/25/2021 2:57:25 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",1,Full Stack Developer/ Engineer,Senior (Avanzado),Sí,Más de 15 años,JavaScript,Contratista internacional,Remoto,160,Dólares,46000.0,5000,150000,Sí - stock options,4,3,Pereira,15,15
12918287479,08/25/2021 2:42:44 PM,08/25/2021 2:54:37 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,2+ años,TypeScript,Contrato a término indefinido,Remoto,35,Pesos,60000000.0,5000000,0,No,4,2,Pereira,2,2
12918287342,08/25/2021 2:43:41 PM,08/25/2021 2:52:19 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Senior (Avanzado),No,Más de 15 años,PHP,Contratista internacional,Remoto,40,Dólares,36000.0,0,0,No,5,2,Pereira,15,15
12918225082,08/25/2021 2:16:49 PM,08/25/2021 2:52:14 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Developer/ Engineer,Mid (intermedio),No,2+ años,Java,Contrato a término indefinido,Remoto,40,Pesos,28800000.0,9600000,2400000,No,3,0,Armenia,2,2
12918277517,08/25/2021 2:37:15 PM,08/25/2021 2:51:29 PM,Extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Engineer,Senior (Avanzado),No,10 - 15 años,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,72000000.0,0,0,No,4,2,Envigado,10,14
12918222159,08/25/2021 2:15:29 PM,08/25/2021 2:49:52 PM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Otro,Senior (Avanzado),No,10 - 15 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,139200000.0,28800000,0,Sí - stock options,1,3,Armenia,10,14
12918225828,08/25/2021 2:17:11 PM,08/25/2021 2:46:55 PM,Soy independiente (freelance),"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Soy independiente,Full Stack Developer/ Engineer,Senior (Avanzado),Sí,10 - 15 años,JavaScript,Otro,Remoto,30,Pesos,84000000.0,0,0,Sí - stock options,6,2,Armenia,10,14
12918239841,08/25/2021 2:20:38 PM,08/25/2021 2:36:09 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Mobile Developer,Trainee (practicante),No,5 - 10 años,Python,Otro,Remoto,48,Pesos,3600000.0,3600000,3600000,No,4,2,,5,9
12918239151,08/25/2021 2:22:43 PM,08/25/2021 2:31:51 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Software Engineer,Senior (Avanzado),No,Más de 15 años,Java,Contrato a término indefinido,Remoto,40,Pesos,192000000.0,0,0,No,6,3,Pereira,15,15
12918226380,08/25/2021 2:17:20 PM,08/25/2021 2:30:47 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,Remoto,40,Pesos,91560000.0,0,0,No,3,2,Armenia,5,9
12918223962,08/25/2021 2:16:04 PM,08/25/2021 2:28:02 PM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,Otro,Contrato a término indefinido,Presencial,48,Pesos,40800000.0,4080000,0,No,1,2,Medellín,5,9
12918215345,08/25/2021 2:12:36 PM,08/25/2021 2:25:02 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Frontend Developer/ Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término indefinido,Remoto,45,Pesos,2500000.0,500000,0,No,4,1,Armenia,1,1
12918223086,08/25/2021 2:16:02 PM,08/25/2021 2:23:23 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,3 - 5 años,PHP,Otro,Remoto,40,Pesos,50000000.0,0,0,No,4,1,Otro,3,4
12918210735,08/25/2021 2:08:26 PM,08/25/2021 2:19:43 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término indefinido,Remoto,44,Pesos,18000000.0,0,0,No,1,1,Otro,1,1
12918205248,08/25/2021 1:55:13 PM,08/25/2021 2:17:35 PM,Extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Data Scientist / Engineer,Senior (Avanzado),No,3 - 5 años,Python,Contrato a término indefinido,Remoto,45,Pesos,112000000.0,28200000,0,No,4,1,Medellín,3,4
12918171685,08/25/2021 1:55:09 PM,08/25/2021 2:12:02 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",1,Mobile Developer,Junior (Principiante),No,1+ año,Kotlin,Contrato a término indefinido,Remoto,40,Pesos,49000000.0,4000000,0,No,2,1,Armenia,1,1
12918184671,08/25/2021 2:00:17 PM,08/25/2021 2:11:32 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Java,Contrato a término indefinido,Remoto,48,Pesos,58000000.0,5000000,0,No,3,1,Medellín,2,2
